sec	CH1	CH40	CH41	
1.416	-0.0463867	0.022345	0	
1.418	-0.0384521	0.0225891	0	
1.42	-0.0372314	0.0226685	0	
1.422	-0.0128174	0.0224731	0	
1.424	-0.0134277	0.0222717	0	
1.426	-0.0012207	0.0217468	0	
1.428	-0.0231934	0.0217285	0	
1.43	-0.0482178	0.0220703	0	
1.432	-0.0231934	0.0220642	0	
1.434	-0.00793457	0.021759	0	
1.436	-0.0012207	0.0215332	0	
1.438	-0.0445557	0.021936	0	
1.44	-0.0128174	0.021759	0	
1.442	-0.0219727	0.0215942	0	
1.444	-0.0128174	0.0213501	0	
1.446	-0.0311279	0.0213196	0	
1.448	-0.0292969	0.0215149	0	
1.45	-0.0250244	0.0215881	0	
1.452	-0.022583	0.0214905	0	
1.454	-0.0292969	0.0213928	0	
1.456	-0.0250244	0.021228	0	
1.458	-0.0164795	0.0212097	0	
1.46	-0.0317383	0.0214905	0	
1.462	-0.0238037	0.0214844	0	
1.464	-0.012207	0.0213806	0	
1.466	-0.0170898	0.0214722	0	
1.468	-0.0317383	0.0217102	0	
1.47	-0.0152588	0.021637	0	
1.472	-0.0152588	0.0214539	0	
1.474	-0.0140381	0.0213684	0	
1.476	-0.022583	0.021521	0	
1.478	-0.0427246	0.0218628	0	
1.48	-0.032959	0.0221375	0	
1.482	-0.00793457	0.0220642	0	
1.484	0.00305176	0.0219849	0	
1.486	-0.0140381	0.0218262	0	
1.488	-0.032959	0.0219971	0	
1.49	-0.0195312	0.0221802	0	
1.492	-0.0140381	0.0221985	0	
1.494	-0.00183105	0.0220032	0	
1.496	0.0128174	0.0220154	0	
1.498	-0.0195312	0.0220581	0	
1.5	-0.010376	0.0219482	0	
1.502	0.000610352	0.0215881	0	
1.504	-0.0134277	0.0216919	0	
1.506	-0.00488281	0.0215332	0	
1.508	0.00366211	0.0214661	0	
1.51	-0.0427246	0.0217834	0	
1.512	-0.0256348	0.0216064	0	
1.514	-0.0256348	0.0216064	0	
1.516	0.00183105	0.0213623	0	
1.518	-0.0494385	0.0216248	0	
1.52	-0.0561523	0.021991	0	
1.522	-0.0384521	0.0221802	0	
1.524	-0.0421143	0.0222778	0	
1.526	-0.0427246	0.0223328	0	
1.528	-0.0518799	0.0225769	0	
1.53	-0.0408936	0.0228699	0	
1.532	-0.0201416	0.0230164	0	
1.534	-0.0323486	0.0232056	0	
1.536	-0.0286865	0.0232239	0	
1.538	-0.0158691	0.0231445	0	
1.54	-0.00793457	0.0230896	0	
1.542	-0.00610352	0.0231445	0	
1.544	-0.00671387	0.0229248	0	
1.546	0.0366211	0.022876	0	
1.548	0.00366211	0.0226746	0	
1.55	0.0012207	0.0225586	0	
1.552	-0.0354004	0.0226013	0	
1.554	-0.010376	0.0224426	0	
1.556	-0.0128174	0.0222473	0	
1.558	-0.0115967	0.0219177	0	
1.56	-0.022583	0.0218933	0	
1.562	-0.0488281	0.0223755	0	
1.564	-0.0360107	0.0226624	0	
1.566	-0.0439453	0.0229187	0	
1.568	-0.0372314	0.0230286	0	
1.57	-0.0427246	0.0232727	0	
1.572	-0.0183105	0.023407	0	
1.574	-0.0158691	0.0235229	0	
1.576	-0.020752	0.023645	0	
1.578	-0.0189209	0.0233337	0	
1.58	-0.0286865	0.0231506	0	
1.582	-0.0280762	0.0230103	0	
1.584	-0.0012207	0.0227966	0	
1.586	0.00671387	0.0226074	0	
1.588	-0.00671387	0.0225037	0	
1.59	-0.00671387	0.0221252	0	
1.592	-0.0164795	0.0219482	0	
1.594	-0.00610352	0.0219727	0	
1.596	-0.0378418	0.0221863	0	
1.598	-0.00915527	0.0219482	0	
1.6	-0.00915527	0.0219971	0	
1.602	0.00183105	0.0216431	0	
1.604	-0.0195312	0.0215393	0	
1.606	-0.0646973	0.0221741	0	
1.608	-0.0354004	0.0224121	0	
1.61	-0.043335	0.0227234	0	
1.612	-0.0305176	0.0227539	0	
1.614	-0.032959	0.0227966	0	
1.616	-0.0183105	0.0225159	0	
1.618	-0.0488281	0.0226196	0	
1.62	-0.0543213	0.0227905	0	
1.622	-0.0524902	0.0231873	0	
1.624	-0.0366211	0.0234192	0	
1.626	-0.0250244	0.0236572	0	
1.628	-0.0115967	0.0235413	0	
1.63	-0.0140381	0.0231995	0	
1.632	-0.0341797	0.0233093	0	
1.634	0.00366211	0.0232666	0	
1.636	0.00366211	0.023291	0	
1.638	-0.00610352	0.0229065	0	
1.64	-0.0146484	0.0229248	0	
1.642	-0.0262451	0.0229675	0	
1.644	0.00366211	0.022876	0	
1.646	-0.0195312	0.02276	0	
1.648	-0.0189209	0.0226562	0	
1.65	-0.0152588	0.0225586	0	
1.652	-0.0012207	0.022345	0	
1.654	-0.0286865	0.0223389	0	
1.656	-0.0250244	0.0223389	0	
1.658	0.00427246	0.0222168	0	
1.66	-0.0402832	0.0223022	0	
1.662	-0.0372314	0.0224365	0	
1.664	-0.0164795	0.0224792	0	
1.666	-0.0250244	0.0225586	0	
1.668	-0.0256348	0.0224976	0	
1.67	-0.0323486	0.0226685	0	
1.672	-0.045166	0.0229675	0	
1.674	-0.0457764	0.0232849	0	
1.676	-0.043335	0.0234924	0	
1.678	-0.0494385	0.0235596	0	
1.68	-0.0250244	0.0234802	0	
1.682	-0.022583	0.0236267	0	
1.684	-0.0402832	0.023999	0	
1.686	-0.0341797	0.0242004	0	
1.688	0.0152588	0.0240234	0	
1.69	0.00366211	0.0238647	0	
1.692	-0.0378418	0.0241028	0	
1.694	-0.0286865	0.0243713	0	
1.696	-0.0134277	0.0243774	0	
1.698	-0.00610352	0.0242432	0	
1.7	0.00305176	0.0241699	0	
1.702	0.00915527	0.0242554	0	
1.704	0.0140381	0.0242615	0	
1.706	-0.0476074	0.0246887	0	
1.708	-0.0408936	0.025061	0	
1.71	0.0262451	0.0248962	0	
1.712	0.0274658	0.0249146	0	
1.714	-0.0195312	0.0248535	0	
1.716	-0.0305176	0.0251404	0	
1.718	-0.0128174	0.0247742	0	
1.72	-0.0152588	0.0243652	0	
1.722	-0.0335693	0.0243164	0	
1.724	-0.0592041	0.0244873	0	
1.726	-0.0378418	0.0244385	0	
1.728	-0.0494385	0.0244141	0	
1.73	-0.0354004	0.0243591	0	
1.732	-0.0146484	0.0243042	0	
1.734	-0.00915527	0.0240723	0	
1.736	-0.0531006	0.0243164	0	
1.738	-0.0549316	0.024707	0	
1.74	-0.0427246	0.0250549	0	
1.742	0.010376	0.0250977	0	
1.744	-0.0280762	0.0253113	0	
1.746	-0.0384521	0.0253296	0	
1.748	-0.0592041	0.025885	0	
1.75	-0.032959	0.0262024	0	
1.752	-0.0335693	0.0261841	0	
1.754	-0.0390625	0.0264709	0	
1.756	0.00610352	0.0264038	0	
1.758	-0.0250244	0.0265381	0	
1.76	-0.0714111	0.0270264	0	
1.762	-0.0317383	0.0268555	0	
1.764	-0.0164795	0.0266602	0	
1.766	-0.0280762	0.0265015	0	
1.768	-0.0286865	0.026416	0	
1.77	-0.022583	0.0262146	0	
1.772	-0.0323486	0.026355	0	
1.774	-0.0341797	0.0265381	0	
1.776	0	0.0263306	0	
1.778	-0.00915527	0.0262329	0	
1.78	0.0286865	0.0262329	0	
1.782	-0.0012207	0.0259644	0	
1.784	-0.0335693	0.0262878	0	
1.786	-0.022583	0.0264465	0	
1.788	0.000610352	0.0263855	0	
1.79	-0.0012207	0.0263306	0	
1.792	-0.0335693	0.0265015	0	
1.794	-0.0360107	0.0268005	0	
1.796	-0.020752	0.0266296	0	
1.798	-0.0427246	0.0269653	0	
1.8	-0.0610352	0.0274841	0	
1.802	-0.00854492	0.0275513	0	
1.804	-0.0177002	0.027533	0	
1.806	-0.0323486	0.0272095	0	
1.808	-0.0177002	0.0270325	0	
1.81	-0.0250244	0.0268494	0	
1.812	-0.0396729	0.0269409	0	
1.814	-0.0250244	0.0268616	0	
1.816	-0.0134277	0.0268127	0	
1.818	-0.0134277	0.0264587	0	
1.82	0.00610352	0.0259766	0	
1.822	0.022583	0.0256775	0	
1.824	-0.00244141	0.0253357	0	
1.826	-0.022583	0.0253113	0	
1.828	-0.0500488	0.0256958	0	
1.83	-0.0268555	0.025824	0	
1.832	0.00976562	0.0255798	0	
1.834	0.00854492	0.0256287	0	
1.836	-0.00915527	0.0256836	0	
1.838	-0.03479	0.0259705	0	
1.84	-0.0311279	0.0261353	0	
1.842	-0.0164795	0.0260376	0	
1.844	-0.00671387	0.0260681	0	
1.846	-0.00915527	0.0259644	0	
1.848	-0.0598145	0.0263733	0	
1.85	-0.043335	0.0266541	0	
1.852	-0.0274658	0.0269165	0	
1.854	-0.022583	0.0268555	0	
1.856	-0.010376	0.026709	0	
1.858	-0.0610352	0.0272766	0	
1.86	-0.0793457	0.0276672	0	
1.862	-0.00366211	0.0273315	0	
1.864	-0.043335	0.0276001	0	
1.866	-0.0378418	0.0277283	0	
1.868	-0.0238037	0.02771	0	
1.87	-0.0115967	0.0275024	0	
1.872	-0.022583	0.0272766	0	
1.874	-0.0390625	0.0272095	0	
1.876	-0.0219727	0.0269958	0	
1.878	-0.0323486	0.026825	0	
1.88	-0.0231934	0.0268066	0	
1.882	-0.0140381	0.0267212	0	
1.884	-0.0140381	0.0264587	0	
1.886	-0.0524902	0.0266418	0	
1.888	-0.012207	0.0266113	0	
1.89	0.0152588	0.0267273	0	
1.892	-0.0195312	0.0265442	0	
1.894	-0.0366211	0.0266235	0	
1.896	-0.0305176	0.0267944	0	
1.898	0.0244141	0.0269775	0	
1.9	0.0170898	0.0271179	0	
1.902	0.0323486	0.0273499	0	
1.904	0.117798	0.0283875	0	
1.906	0.12085	0.0291199	0	
1.908	-0.057373	0.0292847	0	
1.91	-0.0616455	0.0296387	0	
1.912	0.0500488	0.0298645	0	
1.914	-0.0482178	0.0301514	0	
1.916	-0.000610352	0.0298523	0	
1.918	-0.0830078	0.0305542	0	
1.92	-0.130615	0.0317078	0	
1.922	-0.132446	0.0326965	0	
1.924	-0.130615	0.0334106	0	
1.926	-0.10376	0.0340698	0	
1.928	-0.0732422	0.0343079	0	
1.93	-0.0793457	0.0347473	0	
1.932	-0.0427246	0.0350281	0	
1.934	-0.010376	0.0350403	0	
1.936	0.0201416	0.0347107	0	
1.938	0.0109863	0.0342712	0	
1.94	0.00976562	0.0339417	0	
1.942	-0.00488281	0.0338867	0	
1.944	-0.0390625	0.0339966	0	
1.946	0.022583	0.0338379	0	
1.948	-0.0170898	0.0334167	0	
1.95	-0.0164795	0.033252	0	
1.952	-0.0292969	0.0332092	0	
1.954	-0.0262451	0.0330811	0	
1.956	-0.00976562	0.0331177	0	
1.958	0.0195312	0.0330627	0	
1.96	0.0500488	0.0328491	0	
1.962	0.067749	0.0332092	0	
1.964	0.0250244	0.0332947	0	
1.966	0.186768	0.0348816	0	
1.968	0.12085	0.0358032	0	
1.97	0.172119	0.0372986	0	
1.972	0.273438	0.0397095	0	
1.974	0.129395	0.0406616	0	
1.976	-0.0335693	0.0409973	0	
1.978	0.111694	0.0420227	0	
1.98	-0.10498	0.0427856	0	
1.982	-0.150757	0.044281	0	
1.984	-0.090332	0.0448486	0	
1.986	-0.166016	0.046283	0	
1.988	-0.217896	0.0484558	0	
1.99	-0.193481	0.0503784	0	
1.992	-0.219116	0.0522339	0	
1.994	-0.251465	0.0543884	0	
1.996	-0.195312	0.056134	0	
1.998	-0.0524902	0.0562317	0	
2	-0.0665283	0.0562866	0	
2.002	-0.0726318	0.0569275	0	
2.004	-0.0152588	0.0569031	0	
2.006	-0.0317383	0.056897	0	
2.008	-0.067749	0.0573975	0.0339142	
2.01	-0.0799561	0.0579468	0.0629834	
2.012	-0.0299072	0.0578491	0.0872078	
2.014	-0.0201416	0.0578003	0.111432	
2.016	-0.0524902	0.0581909	0.130812	
2.018	-0.0445557	0.0585022	0.150191	
2.02	-0.0146484	0.0585876	0.169571	
2.022	-0.010376	0.0584656	0.18895	
2.024	-0.0183105	0.0586243	0.20833	
2.026	-0.0585938	0.0589844	0.227709	
2.028	-0.043335	0.0589172	0.251934	
2.03	0.00610352	0.0587097	0.271313	
2.032	-0.00976562	0.0587097	0.295538	
2.034	-0.0317383	0.0589417	0.314917	
2.036	-0.0128174	0.0589783	0.339142	
2.038	-0.0128174	0.0587585	0.358521	
2.04	0.00488281	0.0584961	0.373056	
2.042	-0.0164795	0.0584961	0.392435	
2.044	-0.0219727	0.0586487	0.40697	
2.046	0.0115967	0.0586731	0.41666	
2.048	0.0335693	0.0584106	0.431194	
2.05	0.0732422	0.0587097	0.440884	
2.052	0.0189209	0.0586243	0.445729	
2.054	-0.00732422	0.0584717	0.450574	
2.056	0.0421143	0.0587891	0.455419	
2.058	0.0860596	0.0590393	0.455419	
2.06	0.0756836	0.0590027	0.455419	
2.062	0.112915	0.0600952	0.455419	
2.064	0.0469971	0.0601318	0.450574	
2.066	-0.00732422	0.0598267	0.445729	
2.068	0.0170898	0.0597595	0.440884	
2.07	0.0830078	0.0604736	0.436039	
2.072	0.0628662	0.0608765	0.426349	
2.074	0.0134277	0.0606201	0.41666	
2.076	-0.0378418	0.0607788	0.40697	
2.078	-0.00366211	0.0604919	0.402125	
2.08	0.0592041	0.0608521	0.392435	
2.082	0.0494385	0.0612061	0.382745	
2.084	0.235596	0.0634216	0.373056	
2.086	0.223999	0.0651367	0.368211	
2.088	-0.0744629	0.0657593	0.363366	
2.09	-0.0512695	0.0661194	0.363366	
2.092	-0.0396729	0.0663208	0.363366	
2.094	-0.10376	0.0669922	0.373056	
2.096	-0.152588	0.0682129	0.382745	
2.098	-0.125122	0.06922	0.39728	
2.1	-0.294189	0.071991	0.41666	
2.102	-0.288086	0.0745483	0.440884	
2.104	-0.298462	0.076355	0.465108	
2.106	-0.318604	0.0783325	0.494178	
2.108	-0.253906	0.0802979	0.523247	
2.11	-0.150757	0.081189	0.552316	
2.112	-0.090332	0.0815918	0.581385	
2.114	-0.0311279	0.0814209	0.610455	
2.116	-0.0146484	0.0815613	0.634679	
2.118	-0.0262451	0.0809937	0.658904	
2.12	-0.0335693	0.0800232	0.683128	
2.122	-0.0250244	0.078949	0.702507	
2.124	-0.00549316	0.0776978	0.721887	
2.126	-0.00305176	0.0766907	0.736422	
2.128	-0.0146484	0.0761047	0.755801	
2.13	0.000610352	0.0753174	0.775181	
2.132	0.022583	0.075116	0.79456	
2.134	0.00366211	0.0750488	0.81394	
2.136	0.00915527	0.074939	0.828474	
2.138	0.00183105	0.0748474	0.847854	
2.14	0.0140381	0.0748901	0.862388	
2.142	-0.010376	0.0749451	0.876923	
2.144	0.032959	0.074884	0.891458	
2.146	-0.0457764	0.075116	0.901148	
2.148	-0.0274658	0.0752197	0.910837	
2.15	-0.0231934	0.0752869	0.920527	
2.152	-0.0366211	0.0753601	0.925372	
2.154	-0.00671387	0.0751648	0.930217	
2.156	0.00427246	0.0751099	0.930217	
2.158	-0.043335	0.0753479	0.930217	
2.16	0.0158691	0.0750061	0.930217	
2.162	-0.00854492	0.0744141	0.925372	
2.164	-0.0335693	0.0744995	0.920527	
2.166	-0.0366211	0.072998	0.915682	
2.168	0.00915527	0.0718811	0.910837	
2.17	0.020752	0.0703674	0.901148	
2.172	0.0787354	0.0684204	0.896303	
2.174	0.112305	0.0682495	0.886613	
2.176	0.203857	0.0699524	0.876923	
2.178	0.174561	0.0705811	0.867233	
2.18	0.249023	0.0720215	0.852699	
2.182	0.0604248	0.0711182	0.843009	
2.184	-0.219727	0.0724121	0.828474	
2.186	-0.0396729	0.0711487	0.818785	
2.188	0.0830078	0.0697998	0.809095	
2.19	-0.0384521	0.0682495	0.799405	
2.192	-0.182495	0.0678833	0.789715	
2.194	-0.264893	0.0680176	0.78487	
2.196	-0.289917	0.0689636	0.780026	
2.198	-0.299072	0.0714294	0.780026	
2.2	-0.152588	0.07229	0.775181	
2.202	-0.0469971	0.0720337	0.780026	
2.204	0.0689697	0.0725708	0.780026	
2.206	0.187378	0.0741272	0.78487	
2.208	0.170898	0.0751587	0.789715	
2.21	0.0415039	0.0747742	0.789715	
2.212	-0.0744629	0.0752197	0.79456	
2.214	-0.0592041	0.0756104	0.799405	
2.216	0.0537109	0.0756226	0.799405	
2.218	0.0415039	0.075592	0.80425	
2.22	-0.067749	0.076123	0.80425	
2.222	-0.153809	0.0775574	0.809095	
2.224	-0.180664	0.0791809	0.81394	
2.226	-0.167236	0.0802673	0.81394	
2.228	-0.145264	0.0812866	0.818785	
2.23	-0.117188	0.0823975	0.828474	
2.232	-0.0561523	0.0828613	0.833319	
2.234	-0.00793457	0.0826233	0.838164	
2.236	-0.0219727	0.0827148	0.847854	
2.238	0.00183105	0.082605	0.852699	
2.24	0.0164795	0.0827209	0.857544	
2.242	0.0384521	0.0829407	0.862388	
2.244	0.020752	0.0829285	0.867233	
2.246	0.0402832	0.0832153	0.867233	
2.248	0.00671387	0.0829468	0.872078	
2.25	0.0567627	0.082782	0.872078	
2.252	-0.00732422	0.082666	0.872078	
2.254	-0.0219727	0.0828125	0.872078	
2.256	-0.0683594	0.083075	0.867233	
2.258	-0.0323486	0.0825378	0.867233	
2.26	0.0476074	0.0822571	0.867233	
2.262	0.0152588	0.0812805	0.862388	
2.264	0.0152588	0.0809631	0.862388	
2.266	0.0646973	0.0815369	0.862388	
2.268	0.0762939	0.0821289	0.857544	
2.27	0.119629	0.0824951	0.857544	
2.272	-0.0012207	0.0818787	0.852699	
2.274	0.00427246	0.0817871	0.852699	
2.276	-0.0946045	0.0823547	0.847854	
2.278	-0.00732422	0.0823914	0.847854	
2.28	0.0543213	0.0823425	0.843009	
2.282	0.0384521	0.0822327	0.843009	
2.284	-0.00915527	0.0799683	0.838164	
2.286	-0.238037	0.0801086	0.838164	
2.288	-0.181885	0.0811829	0.838164	
2.29	-0.126343	0.0819336	0.838164	
2.292	0.0183105	0.08172	0.838164	
2.294	0.106812	0.0817505	0.843009	
2.296	0.0299072	0.0805237	0.847854	
2.298	-0.00549316	0.0793274	0.857544	
2.3	-0.103149	0.077417	0.867233	
2.302	-0.189209	0.0764282	0.886613	
2.304	-0.110474	0.0745483	0.905992	
2.306	-0.00183105	0.0713806	0.925372	
2.308	-0.0280762	0.0691223	0.944751	
2.31	-0.067749	0.0682922	0.968976	
2.312	-0.0579834	0.0679687	0.9932	
2.314	-0.117188	0.0688293	1.01258	
2.316	-0.136108	0.0700439	1.0368	
2.318	-0.067749	0.070459	1.05134	
2.32	-0.0274658	0.0703979	1.07072	
2.322	0.0384521	0.0705322	1.08525	
2.324	0.0524902	0.0710022	1.09494	
2.326	-0.0244141	0.0712158	1.10948	
2.328	-0.0476074	0.0715454	1.11917	
2.33	-0.00305176	0.0715698	1.1337	
2.332	0.020752	0.0715515	1.14339	
2.334	0.0384521	0.0718994	1.15793	
2.336	-0.00976562	0.0719055	1.16762	
2.338	-0.0427246	0.0723145	1.18215	
2.34	-0.0152588	0.0723267	1.19669	
2.342	0.00427246	0.0722656	1.21122	
2.344	-0.0012207	0.0719482	1.22575	
2.346	0.0286865	0.0717773	1.24029	
2.348	-0.057373	0.0720764	1.25482	
2.35	-0.0384521	0.072229	1.26936	
2.352	-0.00976562	0.0719604	1.27905	
2.354	0.0439453	0.0723328	1.29358	
2.356	0.078125	0.0730713	1.29843	
2.358	-0.0128174	0.0727661	1.30327	
2.36	0.0762939	0.0733704	1.30812	
2.362	-0.022583	0.0735107	1.30812	
2.364	0.0500488	0.0736755	1.30812	
2.366	-0.012207	0.0734314	1.30812	
2.368	-0.0878906	0.0742188	1.30812	
2.37	-0.0561523	0.0745728	1.30327	
2.372	-0.0140381	0.0739258	1.30327	
2.374	-0.0256348	0.0730591	1.30812	
2.376	-0.0823975	0.0718445	1.30812	
2.378	-0.175781	0.0718567	1.31296	
2.38	-0.136108	0.0707275	1.31781	
2.382	-0.0500488	0.0706238	1.3275	
2.384	0.0317383	0.0687439	1.33234	
2.386	0.022583	0.068573	1.34203	
2.388	-0.0628662	0.0683716	1.35172	
2.39	0.0488281	0.0684753	1.36141	
2.392	0.067749	0.0673279	1.3711	
2.394	0.0115967	0.0647949	1.38079	
2.396	0.0482178	0.0623779	1.39048	
2.398	-0.0506592	0.0598938	1.39533	
2.4	-0.181885	0.0601868	1.40501	
2.402	-0.098877	0.0607056	1.40986	
2.404	0.00427246	0.0600586	1.4147	
2.406	-0.142822	0.059613	1.41955	
2.408	-0.108643	0.0589905	1.42924	
2.41	-0.152588	0.0601013	1.43408	
2.412	-0.216675	0.0615234	1.43893	
2.414	-0.0958252	0.0618896	1.44862	
2.416	0.00244141	0.061377	1.45831	
2.418	0.0628662	0.0615906	1.468	
2.42	0.116577	0.0620789	1.47769	
2.422	0.090332	0.0614441	1.48738	
2.424	-0.0787354	0.0604248	1.50191	
2.426	0.0164795	0.0589172	1.5116	
2.428	0.0360107	0.0578247	1.52129	
2.43	0.0262451	0.0569153	1.53583	
2.432	-0.043335	0.0567871	1.54552	
2.434	-0.0390625	0.0570984	1.55521	
2.436	-0.0280762	0.0571594	1.5649	
2.438	-0.10376	0.0581787	1.57459	
2.44	-0.130005	0.059314	1.57943	
2.442	-0.0622559	0.059552	1.58912	
2.444	0.0396729	0.0597412	1.59397	
2.446	0.144043	0.0607788	1.60365	
2.448	0.171509	0.0624268	1.6085	
2.45	0.114746	0.0630066	1.61334	
2.452	0.157471	0.0645081	1.61819	
2.454	0.180054	0.0660889	1.61819	
2.456	0.00793457	0.0654846	1.62303	
2.458	0.0183105	0.0653442	1.62788	
2.46	-0.0238037	0.0651062	1.62788	
2.462	-0.0390625	0.0653442	1.63272	
2.464	-0.0933838	0.0661255	1.63757	
2.466	-0.13916	0.0668701	1.64241	
2.468	-0.2771	0.0688782	1.64726	
2.47	-0.238037	0.0700623	1.65695	
2.472	-0.17334	0.0717834	1.67148	
2.474	-0.0665283	0.072406	1.69086	
2.476	-0.00671387	0.0715271	1.71024	
2.478	-0.0408936	0.0718628	1.72962	
2.48	-0.0311279	0.0716309	1.75385	
2.482	0.0469971	0.0717163	1.78292	
2.484	0.0134277	0.071759	1.80714	
2.486	-0.0408936	0.0697876	1.83136	
2.488	0.0140381	0.0681091	1.85074	
2.49	-0.0274658	0.0671204	1.87012	
2.492	-0.106812	0.0680054	1.8895	
2.494	-0.0415039	0.0673523	1.90404	
2.496	-0.0665283	0.0677185	1.91373	
2.498	-0.0994873	0.0686584	1.92342	
2.5	-0.114746	0.0687744	1.93311	
2.502	-0.117188	0.0680542	1.9428	
2.504	-0.0213623	0.0671631	1.94764	
2.506	-0.00305176	0.0671753	1.95733	
2.508	0.0524902	0.0674194	1.96218	
2.51	0.0500488	0.0672424	1.96702	
2.512	-0.0305176	0.0669678	1.96702	
2.514	-0.166626	0.0674622	1.97187	
2.516	0.00671387	0.0661682	1.97187	
2.518	0.0683594	0.0661743	1.97187	
2.52	0.0366211	0.0662659	1.97187	
2.522	-0.055542	0.0664368	1.96702	
2.524	-0.067749	0.0665894	1.96702	
2.526	0.000610352	0.0663513	1.96218	
2.528	-0.0262451	0.0661377	1.95733	
2.53	0.0219727	0.0663269	1.95249	
2.532	-0.0341797	0.0664612	1.94764	
2.534	0.000610352	0.0660828	1.93795	
2.536	0.0561523	0.0665466	1.93311	
2.538	0.194702	0.0680664	1.91857	
2.54	0.263672	0.0705505	1.90888	
2.542	0.00732422	0.0705811	1.89435	
2.544	-0.0469971	0.0710388	1.87981	
2.546	-0.00976562	0.0708496	1.86528	
2.548	0.010376	0.0703796	1.85074	
2.55	-0.00366211	0.0700317	1.83621	
2.552	-0.0976562	0.0709106	1.82167	
2.554	-0.124512	0.0717163	1.80714	
2.556	-0.162354	0.0725586	1.79745	
2.558	-0.162964	0.0740601	1.78776	
2.56	-0.180664	0.0751038	1.77807	
2.562	-0.170288	0.0765808	1.77323	
2.564	-0.045166	0.076532	1.77323	
2.566	0.0292969	0.0767029	1.77323	
2.568	0.0012207	0.0758362	1.77323	
2.57	0.0134277	0.0754089	1.77807	
2.572	0.055542	0.075824	1.77807	
2.574	0.045166	0.0760193	1.78292	
2.576	0.0262451	0.0754578	1.78292	
2.578	0.0140381	0.0738403	1.78776	
2.58	-0.15564	0.0740356	1.78776	
2.582	-0.0872803	0.074408	1.79261	
2.584	-0.0506592	0.0745972	1.79261	
2.586	-0.0775146	0.0751465	1.79745	
2.588	-0.13916	0.0759094	1.79745	
2.59	-0.144653	0.0768677	1.79745	
2.592	-0.113525	0.0773254	1.79745	
2.594	-0.043335	0.0776428	1.79745	
2.596	-0.0408936	0.0775696	1.79745	
2.598	-0.00732422	0.0771362	1.79745	
2.6	0.00244141	0.0753418	1.79745	
2.602	-0.00915527	0.0744446	1.79745	
2.604	0.0183105	0.074585	1.79745	
2.606	0.111084	0.0742676	1.79745	
2.608	0.0842285	0.0740234	1.79745	
2.61	0.0213623	0.0727112	1.79261	
2.612	0.0598145	0.0711426	1.79261	
2.614	0.00732422	0.0702576	1.79261	
2.616	0.0854492	0.0710876	1.78776	
2.618	-0.0317383	0.0707764	1.78292	
2.62	-0.00854492	0.069696	1.78292	
2.622	0.0415039	0.0692078	1.77807	
2.624	-0.0177002	0.0685974	1.76838	
2.626	-0.088501	0.0693176	1.76354	
2.628	-0.0219727	0.0691772	1.75385	
2.63	0.0170898	0.0690857	1.749	
2.632	-0.0415039	0.0690674	1.73931	
2.634	-0.0494385	0.0691711	1.72962	
2.636	-0.0732422	0.0696228	1.72478	
2.638	-0.0653076	0.0692383	1.71509	
2.64	-0.0256348	0.0681946	1.71024	
2.642	-0.10437	0.0686157	1.7054	
2.644	-0.0476074	0.0686951	1.70055	
2.646	-0.0866699	0.0681213	1.69571	
2.648	-0.0305176	0.0667114	1.69571	
2.65	-0.114136	0.0667053	1.69571	
2.652	-0.0671387	0.065802	1.69571	
2.654	-0.0805664	0.0648071	1.69571	
2.656	-0.0268555	0.0649963	1.69571	
2.658	-0.0140381	0.0649536	1.69571	
2.66	-0.0115967	0.0648315	1.69571	
2.662	-0.0311279	0.0647522	1.69571	
2.664	-0.0152588	0.0639709	1.69571	
2.666	0.010376	0.0626831	1.69571	
2.668	0.0140381	0.0600525	1.69571	
2.67	-0.0268555	0.0579407	1.69571	
2.672	-0.0390625	0.0565979	1.69571	
2.674	-0.00793457	0.056012	1.69571	
2.676	-0.0128174	0.056073	1.69571	
2.678	-0.0012207	0.0556763	1.69571	
2.68	0.0317383	0.0556824	1.69571	
2.682	-0.0421143	0.0556335	1.69571	
2.684	-0.0811768	0.056311	1.69571	
2.686	-0.0231934	0.056134	1.69571	
2.688	-0.0524902	0.0565186	1.69571	
2.69	0.0164795	0.0564087	1.69571	
2.692	0.0280762	0.0556213	1.69086	
2.694	-0.0268555	0.0554749	1.69086	
2.696	-0.00671387	0.0548767	1.68602	
2.698	0.0823975	0.0547058	1.68117	
2.7	0.0732422	0.0542908	1.67148	
2.702	0.106812	0.054187	1.66664	
2.704	-0.0158691	0.0541321	1.65695	
2.706	-0.0982666	0.0550842	1.64726	
2.708	0.00183105	0.0545776	1.63757	
2.71	0.0482178	0.0545593	1.62788	
2.712	0.00610352	0.0543152	1.61819	
2.714	-0.0872803	0.0535217	1.61334	
2.716	-0.167847	0.0551331	1.60365	
2.718	-0.130005	0.0557495	1.59881	
2.72	-0.0213623	0.0555969	1.59397	
2.722	-0.0427246	0.0554687	1.59397	
2.724	-0.0512695	0.055304	1.58912	
2.726	0.0299072	0.0555969	1.58912	
2.728	0.067749	0.056012	1.58428	
2.73	0.0726318	0.0565186	1.58428	
2.732	0.0598145	0.0567749	1.58428	
2.734	-0.0982666	0.0577515	1.58428	
2.736	-0.0152588	0.0573425	1.58428	
2.738	0.0488281	0.0558838	1.58428	
2.74	-0.0488281	0.0537354	1.57943	
2.742	-0.152588	0.055188	1.57943	
2.744	-0.154419	0.0562622	1.57943	
